3.372,27.3125
3.377,27.3125
3.381,27.3125
3.383,27.3125
3.385,27.3125
3.396,27.3125
3.402,27.3125
3.408,27.3125
3.409,27.3125
3.413,27.3125
3.417,27.3125
3.425,27.3125
3.433,27.3125
3.46,27.25
3.472,27.25
3.48,27.25
3.485,27.25
3.509,27.25
3.518,27.25
3.519,27.25
3.526,27.25
3.535,27.25
3.543,27.25
3.566,27.25
3.57,27.25
3.582,25.5
3.595,25.5
3.597,25.5
3.599,25.5
3.603,25.5
3.606,25.5
3.617,25.5
3.622,25.5
3.622,25.5
3.626,25.5
3.636,25.5
3.643,25.5
3.646,25.5
3.653,25.5
3.667,25.5
3.682,25.5
3.69,25.5
3.701,26.1875
3.702,26.1875
3.708,26.1875
3.751,26.1875
3.752,26.1875
3.776,26.1875
3.782,26.1875
3.806,26.1875
3.829,26
3.83,26
3.831,26
3.832,26
3.845,26
3.849,26
3.854,26
3.856,26
3.86,26
3.864,26
3.869,26
3.87,26
3.874,26
3.89,26
3.891,26
3.894,26
3.905,26
3.912,26
3.913,26
3.915,26
3.917,26
3.918,26
3.924,26
3.93,26
3.932,26
3.934,26
3.935,26
3.939,24.9375
3.943,24.9375
3.945,24.9375
3.947,24.9375
3.948,24.9375
3.964,24.9375
3.976,24.9375
3.98,24.9375
3.984,24.9375
3.996,24.9375
4.004,24.9375
4.019,24.9375
4.019,24.9375
4.02,24.9375
4.023,24.9375
4.027,24.9375
4.028,24.9375
4.031,24.9375
4.034,24.9375
4.04,24.9375
4.045,24.9375
4.046,24.9375
4.049,24.9375
4.053,24.9375
4.055,24.9375
4.056,24.875
4.06,24.875
4.067,24.875
4.077,24.875
4.078,24.875
4.106,24.875
4.12,24.875
4.123,24.875
4.124,24.875
4.128,24.875
4.136,24.875
4.146,24.875
4.149,24.875
4.152,24.875
4.162,24.875
4.163,24.875
4.179,27.125
4.192,27.125
4.193,27.125
4.208,27.125
4.213,27.125
4.215,27.125
4.237,27.125
4.242,27.125
4.249,27.125
4.25,27.125
4.253,27.125
4.266,27.125
4.273,27.125
4.277,27.125
4.284,27.125
4.285,27.125
4.285,27.125
4.287,27.125
4.287,27.125
4.288,27.125
4.295,27.125
4.307,26.5
4.311,26.5
4.331,26.5
4.343,26.5
4.351,26.5
4.359,26.5
4.364,26.5
4.368,26.5
4.369,26.5
4.388,26.5
4.395,26.5
4.403,26.5
4.404,26.5
4.406,26.5
4.423,25.6875
4.44,25.6875
4.441,25.6875
4.446,25.6875
4.45,25.6875
4.451,25.6875
4.461,25.6875
4.47,25.6875
4.475,25.6875
4.488,25.6875
4.489,25.6875
4.493,25.6875
4.498,25.6875
4.499,25.6875
4.502,25.6875
4.507,25.6875
4.512,25.6875
4.513,25.6875
4.518,25.6875
4.519,25.6875
4.519,25.6875
4.523,25.6875
4.524,25.6875
4.581,26.3125
4.585,26.3125
4.594,26.3125
4.598,26.3125
4.601,26.3125
4.629,26.3125
4.638,26.3125
4.66,26.125
4.661,26.125
4.676,26.125
4.679,26.125
4.691,26.125
4.697,26.125
4.703,26.125
4.704,26.125
4.711,26.125
4.713,26.125
4.721,26.125
4.731,26.125
4.732,26.125
4.734,26.125
4.737,26.125
4.748,26.125
4.751,26.125
4.757,26.125
4.76,26.125
4.763,26.125
4.767,26.125
4.776,26.125
4.789,26
4.793,26
4.795,26
4.804,26
4.814,26
4.834,26
4.835,26
4.841,26
4.841,26
4.851,26
4.852,26
4.855,26
4.865,26
4.872,26
4.873,26
4.893,26
4.916,24.9375
4.917,24.9375
4.919,24.9375
4.922,24.9375
4.924,24.9375
4.931,24.9375
4.934,24.9375
4.939,24.9375
4.945,24.9375
4.947,24.9375
4.956,24.9375
4.962,24.9375
4.963,24.9375
4.969,24.9375
4.981,24.9375
4.988,24.9375
4.993,24.9375
